area,bedrooms,bathrooms,stories,parking,mainroad,guestroom,basement,hotwaterheating,airconditioning,prefarea,furnishingstatus,region,price
290,3,2,1,1,no,no,yes,no,no,yes,unfurnished,Kisi (Kishi),164681
139,5,2,2,0,no,yes,yes,yes,no,no,semi-furnished,Alabata,200279
97,1,3,1,2,yes,no,yes,yes,no,yes,unfurnished,Eruwa,160284
323,3,1,2,2,no,no,no,no,yes,yes,furnished,Iresa-Apa,173936
222,3,2,1,2,yes,no,yes,no,no,yes,furnished,Iroko,176697
374,1,2,2,3,yes,no,no,no,no,no,furnished,Erunmu,173211
322,4,2,2,1,yes,yes,yes,no,no,yes,furnished,Iresa-Apa,198010
116,2,2,1,1,yes,yes,no,no,no,no,furnished,Sepeteri,166619
93,2,1,1,2,no,yes,yes,no,yes,yes,furnished,Ayete,159452
116,4,1,1,3,yes,no,no,yes,yes,no,semi-furnished,Iresa-Adu,181597
230,5,2,1,1,yes,yes,yes,yes,yes,yes,semi-furnished,Okeho,196975
215,4,1,1,2,yes,yes,no,no,yes,yes,furnished,Ogbomosho,188146
84,1,1,1,1,yes,yes,no,yes,yes,no,unfurnished,Ayete,148677
146,2,3,1,3,yes,yes,yes,no,no,yes,semi-furnished,Okeho,177431
298,1,3,2,3,no,no,yes,no,yes,yes,semi-furnished,Ago-Amodu,175907
359,4,2,2,0,no,no,yes,no,no,yes,semi-furnished,Ado-Awaye,179186
302,5,3,2,2,no,no,no,no,no,yes,semi-furnished,Jobele,199144
110,4,1,2,1,yes,yes,no,yes,no,yes,furnished,Ado-Awaye,191775
331,4,1,2,1,yes,yes,no,no,no,no,semi-furnished,Awe,181262
315,1,3,2,3,no,no,yes,no,no,no,unfurnished,Jobele,146515
232,1,1,2,3,no,yes,yes,yes,no,no,furnished,Awe,160762
337,4,3,2,1,yes,no,no,no,yes,no,semi-furnished,Ilora,201161
369,2,1,1,3,yes,yes,yes,yes,yes,yes,semi-furnished,Iseyin,162344
358,2,1,2,3,no,no,yes,no,yes,yes,unfurnished,Ado-Awaye,157904
390,1,3,1,3,yes,no,yes,yes,yes,no,semi-furnished,Erunmu,167828
82,5,1,2,0,yes,yes,yes,yes,no,yes,unfurnished,Erunmu,193359
349,5,2,2,2,no,yes,yes,yes,no,yes,furnished,Ago-Amodu,212794
323,2,3,1,0,yes,no,yes,no,no,yes,furnished,Sepeteri,172673
178,3,3,1,1,yes,no,no,no,yes,no,semi-furnished,Lalupon,180066
211,4,1,1,2,no,no,no,yes,yes,yes,unfurnished,Saki,166779
99,3,3,2,2,no,yes,yes,no,no,yes,furnished,Igangan,193331
398,2,3,1,0,no,no,yes,no,no,yes,unfurnished,Iresa-Apa,144242
384,1,1,2,1,yes,yes,no,yes,yes,yes,furnished,Awe,156916
147,5,2,2,0,yes,yes,yes,yes,yes,yes,unfurnished,Saki,198023
180,5,3,2,1,no,yes,no,yes,yes,no,furnished,Ayete,205417
125,5,3,1,0,no,yes,no,yes,no,no,unfurnished,Oyo,191969
99,5,2,1,1,no,yes,yes,no,yes,no,unfurnished,Tede,174143
301,3,1,2,3,no,no,no,no,yes,yes,unfurnished,Oyo,155773
317,2,1,2,2,yes,yes,yes,yes,yes,yes,furnished,Ibadan,178710
150,5,2,2,0,yes,yes,no,no,yes,no,unfurnished,Erunmu,193541
288,2,3,1,0,no,no,yes,yes,yes,no,unfurnished,Igbo-Ora,152540
292,5,1,1,3,yes,yes,yes,yes,no,no,unfurnished,Iresa-Apa,186909
133,2,2,1,0,yes,yes,yes,yes,yes,yes,unfurnished,Otu,166778
309,1,1,2,0,no,yes,no,no,no,yes,unfurnished,Okeho,128220
309,5,2,1,0,no,no,yes,yes,yes,no,unfurnished,Otu,182018
106,4,2,2,3,no,no,no,no,no,yes,unfurnished,Lanlate,182157
333,3,2,1,2,yes,no,no,yes,yes,yes,furnished,Ayete,195656
270,1,2,1,1,no,yes,no,no,no,no,semi-furnished,Lalupon,145246
114,4,2,1,0,no,no,no,no,no,yes,furnished,Iresa-Apa,185381
223,4,3,2,3,no,no,yes,yes,yes,no,furnished,Sepeteri,206583
198,1,1,2,2,no,no,no,no,yes,yes,semi-furnished,Ibadan,138598
143,5,2,2,1,yes,no,no,no,no,no,furnished,Jobele,191421
82,4,3,2,0,yes,no,yes,yes,no,yes,furnished,Kisi (Kishi),198497
368,4,3,1,3,yes,yes,yes,no,yes,no,semi-furnished,Alabata,196106
331,1,2,1,0,yes,yes,no,no,no,no,semi-furnished,Igbeti,153581
235,5,3,1,2,no,yes,yes,no,no,no,unfurnished,Igboho,199250
384,2,2,2,0,yes,yes,no,yes,yes,no,furnished,Ilora,185775
346,4,3,1,2,no,yes,no,yes,no,yes,semi-furnished,Jobele,200161
282,2,2,1,1,yes,yes,yes,yes,no,yes,semi-furnished,Jobele,169609
267,4,1,2,3,no,yes,yes,yes,yes,yes,furnished,Oyo,200927
363,2,1,2,2,no,no,no,no,yes,yes,furnished,Iroko,175404
195,3,3,2,2,no,no,no,no,no,no,semi-furnished,Saki,167244
269,1,2,1,1,yes,yes,yes,no,no,no,furnished,Okeho,151253
348,4,2,2,0,no,yes,no,no,no,yes,furnished,Sepeteri,182649
285,1,2,2,3,yes,yes,yes,yes,no,yes,unfurnished,Iresa-Apa,171391
365,3,1,2,3,yes,no,yes,no,yes,no,semi-furnished,Erunmu,170268
286,4,1,2,2,no,yes,no,no,no,yes,furnished,Tede,179469
309,1,1,2,0,yes,yes,yes,yes,no,no,unfurnished,Tede,136723
343,5,3,1,3,no,no,yes,yes,no,no,furnished,Ado-Awaye,216364
160,1,3,1,3,yes,no,yes,no,no,no,semi-furnished,Jobele,152267
324,4,1,2,0,no,no,no,yes,no,yes,semi-furnished,Iseyin,174685
179,5,1,1,3,yes,yes,no,yes,no,no,unfurnished,Awe,183034
175,4,1,2,2,no,yes,no,no,yes,no,unfurnished,Igboho,175416
201,2,1,2,2,yes,no,no,no,no,yes,unfurnished,Igbeti,159683
241,4,2,2,1,yes,no,yes,no,no,no,unfurnished,Saki,167914
374,4,1,1,3,yes,no,yes,yes,no,yes,unfurnished,Ado-Awaye,170503
362,1,3,2,0,yes,no,yes,no,no,yes,furnished,Tede,163466
266,4,1,1,3,yes,yes,yes,yes,yes,yes,furnished,Alabata,207324
307,2,2,2,2,yes,yes,yes,no,no,no,semi-furnished,Iresa-Apa,174869
88,5,2,2,3,yes,yes,yes,yes,yes,yes,unfurnished,Ogbomosho,213598
373,3,3,1,1,no,yes,no,no,yes,no,semi-furnished,Kisi (Kishi),180844
126,4,2,1,3,no,no,no,no,yes,no,unfurnished,Erunmu,169497
143,4,1,1,1,yes,yes,no,no,yes,yes,unfurnished,Lanlate,170846
380,2,3,1,2,no,yes,no,no,yes,no,unfurnished,Awe,171455
252,1,1,1,2,no,yes,no,yes,yes,no,semi-furnished,Alabata,147871
199,3,2,1,3,yes,no,yes,no,no,no,unfurnished,Akinmoorin,169212
201,1,1,2,2,yes,yes,no,yes,yes,no,semi-furnished,Igboho,164940
182,3,2,2,1,no,no,no,yes,no,yes,furnished,Iroko,188654
110,5,1,1,1,yes,yes,no,no,no,yes,furnished,Iresa-Apa,189184
268,3,3,2,0,no,yes,yes,no,yes,no,semi-furnished,Iresa-Adu,179816
259,2,3,1,0,yes,no,yes,yes,no,yes,unfurnished,Iresa-Apa,168693
356,5,1,2,0,yes,yes,yes,yes,yes,yes,unfurnished,Otu,199032
241,1,2,1,2,yes,yes,no,no,yes,yes,furnished,Kisi (Kishi),164915
273,2,3,1,1,no,no,yes,yes,no,yes,furnished,Jobele,166140
174,2,1,2,3,yes,no,no,yes,yes,yes,unfurnished,Oyo,153002
342,2,1,2,0,yes,no,yes,yes,no,no,unfurnished,Fiditi,156688
380,5,1,1,2,yes,no,no,yes,no,no,furnished,Ayete,187587
175,1,2,2,1,yes,yes,no,no,no,no,furnished,Fiditi,154717
271,2,1,2,2,no,no,no,no,yes,no,furnished,Tede,157183
387,2,1,1,2,no,no,yes,yes,no,yes,semi-furnished,Erunmu,159547
284,3,3,2,3,yes,no,yes,no,no,no,semi-furnished,Igbeti,190962
222,3,2,2,1,yes,yes,yes,no,no,no,semi-furnished,Eruwa,176426
306,1,3,2,0,no,yes,yes,yes,yes,no,furnished,Igboho,165064
85,1,3,2,0,yes,yes,no,no,no,no,furnished,Igboho,172912
273,1,3,1,2,no,yes,no,no,no,yes,furnished,Ilora,171865
230,3,1,1,3,yes,no,yes,no,no,no,furnished,Ago-Amodu,173806
282,5,2,1,3,yes,no,yes,no,no,yes,furnished,Ago-Amodu,199219
139,5,1,2,0,no,yes,no,no,yes,yes,furnished,Igbo-Ora,199564
386,1,1,2,1,yes,no,no,yes,yes,yes,unfurnished,Oyo,155476
312,5,1,1,0,no,no,no,no,no,no,furnished,Igboho,176085
321,3,1,1,2,yes,no,yes,yes,yes,no,unfurnished,Otu,155987
353,3,3,2,1,no,no,no,no,yes,no,unfurnished,Igbeti,170587
342,2,1,2,2,no,no,no,yes,yes,no,furnished,Ayete,158894
253,4,3,1,2,no,no,yes,no,yes,no,semi-furnished,Ogbomosho,178998
268,1,2,2,1,yes,yes,no,no,yes,yes,semi-furnished,Otu,160982
199,2,2,1,3,no,no,yes,yes,yes,no,semi-furnished,Iroko,162258
136,2,2,2,3,no,yes,yes,yes,yes,yes,semi-furnished,Oyo,182776
279,1,1,2,3,no,yes,no,yes,no,yes,furnished,Sepeteri,159725
272,1,3,2,0,no,no,no,yes,yes,no,furnished,Awe,170871
219,2,2,2,3,no,yes,yes,yes,no,yes,semi-furnished,Iresa-Apa,172055
111,4,3,1,1,no,no,yes,no,no,yes,furnished,Sepeteri,184529
178,1,3,2,1,no,yes,yes,yes,yes,yes,semi-furnished,Iresa-Adu,162324
335,4,2,2,3,yes,no,no,no,no,no,unfurnished,Akinmoorin,178671
259,5,3,2,3,yes,yes,no,yes,yes,yes,furnished,Ibadan,219164
359,2,3,1,2,no,yes,yes,yes,yes,yes,semi-furnished,Kisi (Kishi),183157
183,5,2,2,2,yes,no,yes,no,yes,yes,semi-furnished,Jobele,207663
218,4,3,2,0,yes,no,no,no,yes,no,furnished,Igbeti,197246
137,2,1,2,0,no,no,no,yes,no,yes,semi-furnished,Tede,143438
135,3,3,2,0,yes,yes,no,no,no,no,unfurnished,Otu,176016
219,5,2,2,3,yes,no,yes,no,no,no,unfurnished,Oyo,199295
341,4,1,1,3,no,no,yes,no,yes,yes,furnished,Ayete,193736
323,5,2,1,0,yes,no,no,no,yes,yes,semi-furnished,Kisi (Kishi),195107
257,2,3,2,1,yes,yes,no,no,no,yes,furnished,Igbo-Ora,187123
311,1,2,2,3,no,no,yes,no,no,yes,furnished,Igbeti,166902
205,3,2,1,0,yes,yes,yes,no,no,yes,unfurnished,Igbeti,157741
185,1,1,2,0,no,no,no,no,yes,yes,furnished,Eruwa,150569
263,2,3,1,2,yes,yes,yes,yes,no,no,furnished,Alabata,191937
283,3,1,1,0,no,no,no,no,no,no,furnished,Iresa-Apa,155811
385,3,3,2,0,no,yes,no,yes,no,no,semi-furnished,Eruwa,167128
295,1,1,2,0,yes,yes,yes,yes,yes,no,furnished,Fiditi,155138
283,1,3,2,2,yes,yes,yes,yes,yes,yes,semi-furnished,Fiditi,173601
211,5,2,2,2,no,yes,no,no,yes,no,semi-furnished,Erunmu,199830
214,5,1,1,2,no,yes,yes,no,no,yes,semi-furnished,Igangan,194153
338,5,1,2,1,no,no,no,no,no,yes,unfurnished,Kisi (Kishi),166666
337,1,2,1,3,no,no,yes,no,yes,yes,semi-furnished,Eruwa,159638
340,3,1,1,2,no,no,no,no,yes,yes,unfurnished,Saki,166413
181,1,3,2,1,no,yes,yes,yes,no,no,furnished,Ago-Amodu,174463
378,1,2,2,3,no,no,yes,no,no,yes,semi-furnished,Igangan,155992
165,3,3,1,3,yes,no,yes,no,yes,no,semi-furnished,Iresa-Apa,182546
395,3,3,1,0,no,yes,yes,yes,yes,no,semi-furnished,Lanlate,183953
250,1,2,1,3,yes,no,no,yes,no,no,unfurnished,Igbo-Ora,155906
276,1,1,1,2,yes,yes,yes,yes,yes,yes,unfurnished,Fiditi,153578
264,1,1,2,0,no,no,no,no,no,yes,unfurnished,Ibadan,122161
203,4,2,1,1,yes,no,no,no,no,no,unfurnished,Igbo-Ora,176085
196,2,2,2,1,no,no,yes,yes,no,no,furnished,Otu,160540
140,2,2,1,2,yes,no,no,yes,no,yes,furnished,Igangan,180221
395,4,1,2,3,yes,yes,no,no,yes,no,semi-furnished,Ado-Awaye,185377
201,1,1,2,0,no,yes,yes,no,no,yes,semi-furnished,Ilora,140650
245,2,1,1,2,yes,yes,no,no,no,yes,furnished,Kisi (Kishi),169950
248,1,2,2,0,yes,no,no,yes,no,no,furnished,Iseyin,152217
96,5,1,2,1,no,yes,no,yes,yes,yes,unfurnished,Iroko,181114
351,4,3,2,3,no,yes,no,yes,yes,no,furnished,Ado-Awaye,205683
331,4,3,2,1,no,yes,yes,no,yes,no,semi-furnished,Iroko,201633
88,3,1,1,1,no,yes,yes,no,no,yes,furnished,Iseyin,178643
329,3,2,1,3,yes,no,yes,no,yes,no,furnished,Ogbomosho,177835
280,4,1,2,0,no,no,yes,no,yes,no,unfurnished,Igboho,157308
347,4,1,2,2,yes,yes,yes,no,no,yes,unfurnished,Ogbomosho,176089
357,2,2,1,1,yes,yes,yes,yes,yes,yes,furnished,Iseyin,185218
272,2,2,2,2,no,yes,yes,yes,yes,yes,unfurnished,Ogbomosho,165531
181,3,3,2,2,yes,no,yes,no,yes,yes,semi-furnished,Lalupon,195610
177,3,2,2,3,yes,yes,no,yes,yes,no,furnished,Saki,195049
183,5,1,1,3,no,no,no,no,no,no,furnished,Iroko,180413
180,3,3,2,1,yes,yes,no,yes,no,yes,unfurnished,Ayete,172067
199,5,2,2,3,no,yes,yes,yes,no,no,unfurnished,Iroko,194382
141,5,2,1,1,yes,no,no,no,yes,no,semi-furnished,Otu,184394
344,1,1,2,3,no,no,yes,yes,yes,yes,furnished,Igboho,157859
198,3,1,1,2,yes,no,no,yes,no,yes,semi-furnished,Iroko,163059
358,2,1,1,2,yes,yes,no,yes,yes,no,furnished,Oyo,177872
273,4,1,1,0,no,yes,yes,no,yes,yes,semi-furnished,Okeho,165356
190,1,3,2,0,yes,yes,no,yes,no,yes,semi-furnished,Iresa-Apa,158250
234,4,1,2,1,no,yes,no,yes,yes,yes,semi-furnished,Igbo-Ora,187672
86,1,3,1,2,no,no,no,no,yes,no,unfurnished,Ibadan,143353
205,2,3,2,1,no,no,no,yes,yes,no,unfurnished,Tede,163374
139,3,3,2,3,yes,yes,no,no,no,yes,semi-furnished,Igboho,183428
118,1,1,1,0,no,no,yes,no,yes,no,unfurnished,Awe,136547
136,4,3,1,3,no,no,no,yes,yes,yes,unfurnished,Tede,188143
118,1,1,1,0,no,yes,no,no,yes,yes,furnished,Eruwa,158119
235,2,2,1,2,yes,no,yes,no,yes,no,semi-furnished,Alabata,155352
138,1,3,2,3,yes,yes,yes,yes,yes,yes,furnished,Lalupon,178948
118,3,1,2,2,no,no,yes,yes,yes,no,unfurnished,Akinmoorin,168792
381,4,1,1,3,no,yes,no,yes,yes,yes,semi-furnished,Sepeteri,176147
95,1,1,1,3,no,no,no,no,no,no,furnished,Iroko,154575
117,2,1,1,1,no,no,yes,no,yes,no,semi-furnished,Iroko,147453
385,4,2,1,1,no,no,yes,yes,yes,yes,unfurnished,Kisi (Kishi),175733
115,2,1,2,1,yes,yes,no,yes,yes,no,semi-furnished,Igboho,164304
341,4,1,1,2,yes,yes,no,yes,yes,no,unfurnished,Oyo,170745
280,2,3,1,2,no,no,no,no,no,yes,furnished,Ago-Amodu,171861
187,4,1,1,1,no,yes,yes,no,yes,no,semi-furnished,Lalupon,182635
384,2,3,1,3,yes,no,yes,no,no,no,unfurnished,Ago-Amodu,161888
257,1,2,1,0,yes,no,no,no,yes,yes,semi-furnished,Ibadan,155765
124,2,2,2,0,yes,yes,no,yes,no,no,semi-furnished,Kisi (Kishi),167187
343,5,1,2,2,no,no,no,yes,yes,yes,semi-furnished,Eruwa,182673
194,2,2,2,3,no,yes,no,yes,no,yes,semi-furnished,Iresa-Apa,162387
304,5,2,1,1,no,yes,yes,yes,yes,no,semi-furnished,Akinmoorin,185497
318,2,3,1,0,yes,yes,no,no,no,yes,unfurnished,Ago-Amodu,156550
238,2,3,1,0,no,yes,no,yes,yes,no,semi-furnished,Igboho,157843
108,4,1,1,2,no,no,no,no,yes,no,semi-furnished,Igangan,167230
121,3,3,1,1,no,no,yes,no,no,yes,furnished,Ayete,173229
149,5,2,2,0,no,yes,no,no,no,no,furnished,Akinmoorin,184254
324,3,2,1,2,yes,yes,yes,yes,no,no,unfurnished,Okeho,169230
177,1,2,1,0,no,no,no,yes,no,yes,unfurnished,Ago-Amodu,142517
84,5,2,2,0,no,yes,yes,no,yes,no,unfurnished,Alabata,195054
243,1,3,1,3,yes,no,yes,yes,yes,yes,semi-furnished,Ilora,180680
196,3,1,1,2,no,no,no,no,yes,no,semi-furnished,Ayete,158112
374,4,1,1,3,yes,yes,no,no,no,yes,semi-furnished,Iseyin,188940
190,3,2,2,2,no,no,no,no,yes,no,semi-furnished,Igbeti,163471
122,2,3,2,0,yes,no,no,yes,yes,no,semi-furnished,Lalupon,179080
278,4,1,1,1,no,yes,yes,yes,no,no,furnished,Lalupon,185717
320,3,3,2,0,no,no,no,no,no,yes,furnished,Fiditi,178059
224,2,2,1,1,yes,yes,yes,yes,yes,yes,unfurnished,Igboho,160783
281,2,2,1,1,no,yes,yes,yes,no,yes,furnished,Ibadan,163213
121,3,2,1,0,yes,no,yes,no,yes,no,furnished,Ado-Awaye,181685
196,4,2,2,2,yes,no,yes,yes,no,yes,furnished,Lalupon,191318
124,2,3,2,0,yes,yes,no,yes,no,no,unfurnished,Jobele,169367
311,5,3,1,2,no,no,yes,no,yes,yes,furnished,Alabata,202137
138,2,1,2,2,no,no,no,no,no,no,semi-furnished,Ilora,148652
166,2,3,2,0,no,yes,no,no,no,no,semi-furnished,Ago-Amodu,160624
367,1,3,2,3,yes,no,yes,no,yes,no,furnished,Akinmoorin,170916
208,2,2,2,3,no,no,yes,no,no,yes,semi-furnished,Alabata,165215
101,3,1,1,1,yes,no,yes,yes,no,yes,furnished,Iresa-Adu,178018
85,1,2,1,3,yes,no,yes,yes,yes,yes,semi-furnished,Ayete,155476
372,5,3,2,1,no,no,yes,yes,yes,yes,semi-furnished,Sepeteri,208775
109,1,2,1,1,no,no,no,no,yes,no,semi-furnished,Okeho,145426
292,4,1,2,1,no,yes,no,no,no,yes,semi-furnished,Akinmoorin,179613
119,3,1,1,1,yes,no,no,no,yes,yes,semi-furnished,Fiditi,169073
136,5,3,1,2,no,no,no,no,yes,no,furnished,Iresa-Apa,200631
211,3,1,2,1,yes,yes,yes,yes,no,no,semi-furnished,Akinmoorin,177392
80,3,3,1,1,yes,no,no,yes,yes,no,unfurnished,Lanlate,175596
338,5,1,2,3,no,yes,no,yes,yes,no,semi-furnished,Igboho,201151
121,4,3,2,0,yes,yes,yes,yes,yes,yes,unfurnished,Alabata,200430
195,5,2,1,3,yes,no,yes,yes,yes,yes,semi-furnished,Lanlate,213709
349,4,1,1,3,no,no,yes,no,no,yes,unfurnished,Jobele,162865
397,5,2,2,0,no,no,no,yes,no,no,unfurnished,Kisi (Kishi),175810
390,4,3,1,2,no,yes,yes,yes,no,no,unfurnished,Ogbomosho,183283
215,2,3,2,2,yes,no,yes,yes,no,yes,unfurnished,Erunmu,167000
189,5,3,2,1,yes,yes,yes,no,yes,yes,unfurnished,Eruwa,206762
277,3,1,2,2,no,no,no,no,yes,no,unfurnished,Oyo,166454
295,4,1,2,1,no,yes,no,yes,yes,yes,unfurnished,Awe,170836
252,5,3,1,1,no,yes,yes,yes,no,yes,furnished,Igangan,204536
347,5,1,1,0,yes,yes,no,no,yes,no,unfurnished,Fiditi,169835
162,2,2,2,3,no,yes,no,yes,no,yes,unfurnished,Lanlate,173355
319,2,2,1,3,yes,yes,yes,no,yes,yes,unfurnished,Iresa-Apa,171480
280,4,3,2,0,yes,no,yes,yes,no,yes,semi-furnished,Okeho,191970
315,2,3,1,2,no,yes,no,yes,yes,yes,semi-furnished,Iresa-Apa,173998
172,5,3,1,2,yes,no,yes,yes,no,yes,furnished,Iresa-Apa,221734
301,3,2,1,3,yes,no,yes,yes,yes,no,unfurnished,Ilora,176414
345,4,2,1,0,yes,no,no,yes,yes,no,furnished,Saki,188872
396,1,2,2,1,no,yes,yes,no,no,no,unfurnished,Lanlate,153503
218,2,2,2,1,yes,yes,yes,no,yes,yes,unfurnished,Lalupon,160939
341,1,1,2,3,no,no,no,no,no,no,semi-furnished,Erunmu,136829
262,4,2,2,0,yes,no,no,no,no,yes,semi-furnished,Eruwa,171975
349,2,3,1,3,yes,no,yes,no,yes,no,furnished,Awe,191684
393,2,2,2,2,no,no,yes,yes,yes,no,unfurnished,Ogbomosho,156347
229,5,2,1,0,yes,yes,yes,yes,yes,no,unfurnished,Ibadan,187643
90,2,2,2,0,no,no,yes,yes,yes,yes,semi-furnished,Tede,171338
216,5,3,1,3,yes,no,yes,no,yes,yes,semi-furnished,Erunmu,209913
275,4,2,1,2,yes,no,no,yes,no,yes,semi-furnished,Tede,177095
244,3,1,1,0,yes,yes,no,no,no,no,furnished,Lanlate,162623
274,3,3,2,1,yes,no,no,no,no,no,furnished,Iroko,176747
275,4,2,2,3,yes,no,yes,yes,no,yes,unfurnished,Eruwa,198308
136,3,1,1,1,yes,no,no,no,no,yes,unfurnished,Ilora,149667
215,2,2,2,3,no,no,no,no,yes,yes,furnished,Akinmoorin,177502
366,5,1,2,1,yes,no,yes,no,yes,no,furnished,Otu,203204
156,5,1,1,0,yes,no,yes,yes,yes,no,semi-furnished,Alabata,190180
108,4,2,1,1,yes,yes,yes,yes,no,yes,semi-furnished,Erunmu,181465
260,1,3,1,0,no,yes,no,no,no,no,unfurnished,Otu,135847
267,4,2,2,0,no,yes,yes,yes,no,yes,furnished,Tede,187987
142,4,1,1,1,yes,no,no,no,yes,yes,furnished,Oyo,176833
238,1,3,2,3,yes,yes,yes,yes,no,yes,unfurnished,Igboho,169315
90,5,3,2,2,yes,no,no,no,yes,yes,furnished,Alabata,207298
285,5,3,1,0,yes,yes,yes,yes,no,no,furnished,Ilora,200344
151,1,1,1,2,yes,no,yes,yes,no,yes,semi-furnished,Erunmu,158874
183,1,1,2,3,no,yes,yes,yes,yes,yes,semi-furnished,Awe,170232
250,4,3,1,3,no,no,no,yes,no,yes,semi-furnished,Ogbomosho,190558
251,2,3,1,0,yes,yes,no,yes,no,no,unfurnished,Ago-Amodu,162996
186,4,3,2,1,no,no,no,yes,no,no,unfurnished,Iseyin,182827
394,4,2,2,0,no,yes,no,no,no,yes,unfurnished,Igangan,173539
366,4,1,1,2,yes,no,yes,yes,no,yes,furnished,Ado-Awaye,190661
95,2,2,1,1,no,no,no,yes,no,yes,semi-furnished,Otu,150893
131,3,2,2,3,yes,yes,no,yes,no,yes,semi-furnished,Ilora,189563
202,3,2,1,2,yes,yes,no,yes,no,yes,furnished,Jobele,176339
188,4,3,2,1,yes,yes,yes,yes,yes,yes,furnished,Ayete,221249
125,2,2,1,1,yes,no,yes,no,no,yes,semi-furnished,Otu,154431
327,1,3,1,1,no,yes,no,no,yes,yes,semi-furnished,Otu,164251
357,5,3,2,1,yes,yes,yes,no,no,yes,unfurnished,Igangan,203667
84,5,1,2,0,no,no,yes,yes,no,yes,furnished,Lalupon,186278
87,5,2,2,0,no,no,yes,yes,yes,no,semi-furnished,Iseyin,183760
298,5,1,1,1,no,no,yes,no,no,no,unfurnished,Iresa-Apa,177140
88,5,1,2,3,no,no,yes,yes,no,yes,unfurnished,Lanlate,187176
380,4,2,2,3,no,no,yes,no,yes,yes,furnished,Ilora,194404
385,5,2,1,2,no,no,no,no,no,yes,semi-furnished,Ayete,188805
151,3,2,1,0,no,no,yes,yes,no,no,furnished,Ayete,168147
219,5,1,2,0,no,no,yes,no,no,yes,furnished,Iroko,180107
335,5,2,2,2,no,no,yes,no,no,no,semi-furnished,Iseyin,200234
110,5,3,2,0,yes,no,yes,yes,no,yes,furnished,Awe,210206
301,2,1,1,0,no,yes,no,no,yes,no,unfurnished,Akinmoorin,150393
357,3,2,1,0,yes,no,no,yes,yes,yes,furnished,Jobele,175795
241,3,3,2,2,no,no,no,no,no,yes,furnished,Iresa-Adu,190165
182,1,1,2,0,yes,no,yes,no,yes,yes,unfurnished,Okeho,144513
347,2,1,2,3,yes,yes,yes,no,no,yes,semi-furnished,Igbeti,178779
234,2,1,2,2,no,yes,no,no,no,no,semi-furnished,Oyo,159482
353,3,3,1,1,no,no,yes,yes,yes,no,semi-furnished,Fiditi,172254
243,2,2,1,2,no,no,no,no,yes,no,unfurnished,Iresa-Adu,145057
321,2,3,2,2,yes,no,no,no,no,yes,furnished,Ayete,184174
306,4,1,1,0,no,no,yes,no,no,no,furnished,Akinmoorin,173569
306,5,1,2,2,no,yes,no,yes,yes,no,furnished,Ago-Amodu,194261
363,4,1,1,0,yes,yes,yes,no,no,no,furnished,Okeho,176176
267,4,2,1,0,no,no,yes,yes,no,yes,unfurnished,Ibadan,178532
366,2,3,1,1,no,no,no,no,yes,yes,furnished,Oyo,181526
189,4,3,1,3,yes,no,no,no,no,no,furnished,Iresa-Adu,190762
110,1,2,2,1,yes,no,no,yes,no,no,furnished,Ibadan,160388
291,4,2,2,1,yes,no,yes,yes,no,yes,unfurnished,Saki,175981
142,3,1,2,3,yes,yes,yes,no,yes,no,unfurnished,Ado-Awaye,167754
394,5,3,1,2,no,no,no,no,no,yes,furnished,Otu,199803
191,3,1,1,2,no,no,yes,yes,yes,yes,furnished,Iresa-Adu,177646
375,4,1,1,0,yes,no,yes,yes,no,yes,furnished,Erunmu,177368
184,1,2,1,3,yes,no,no,yes,yes,no,unfurnished,Iresa-Apa,156420
219,3,1,1,0,yes,yes,yes,no,yes,no,furnished,Otu,169730
392,4,3,2,1,no,yes,yes,yes,yes,yes,semi-furnished,Igbeti,206492
178,3,2,2,2,no,no,yes,yes,no,yes,semi-furnished,Oyo,178835
238,1,3,2,3,yes,yes,yes,no,yes,yes,furnished,Ilora,179507
367,5,3,1,0,yes,no,no,no,yes,yes,unfurnished,Akinmoorin,193413
301,1,1,2,1,yes,yes,no,no,no,yes,semi-furnished,Ogbomosho,156674
132,4,2,1,1,yes,yes,no,yes,no,yes,unfurnished,Fiditi,172968
89,3,3,1,1,yes,yes,no,no,yes,no,unfurnished,Ayete,168054
91,1,3,2,0,yes,yes,no,no,yes,yes,furnished,Iroko,173846
264,3,3,1,3,no,no,no,no,yes,no,semi-furnished,Kisi (Kishi),175638
325,4,1,2,3,yes,yes,no,no,no,no,semi-furnished,Awe,185069
149,1,2,1,0,no,yes,no,yes,no,yes,semi-furnished,Kisi (Kishi),155135
84,5,2,2,0,yes,yes,yes,no,yes,no,furnished,Jobele,197648
171,4,2,2,3,yes,no,no,yes,no,no,furnished,Ogbomosho,204982
181,4,1,2,0,no,yes,no,yes,yes,yes,furnished,Eruwa,192111
100,2,3,1,0,yes,no,no,no,yes,no,unfurnished,Fiditi,155022
270,2,2,1,3,no,yes,yes,no,no,yes,semi-furnished,Fiditi,167360
315,1,2,1,2,no,yes,yes,no,yes,yes,unfurnished,Igangan,153000
156,1,2,1,3,yes,yes,yes,yes,no,yes,furnished,Awe,166305
169,1,3,2,0,no,yes,yes,no,yes,yes,furnished,Erunmu,176985
348,2,2,1,1,no,yes,yes,yes,no,yes,semi-furnished,Ilora,156386
84,4,1,2,2,no,no,yes,yes,yes,no,furnished,Igbeti,185952
343,3,2,2,1,yes,yes,no,no,no,yes,semi-furnished,Awe,180408
